query_id,hyperedge_id,resource_id,evidence_id,label,label_name,match_type,matched_fields,reason
Q007,H0100,Resource034,E0100,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q007,H0118,Resource040,E0118,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q007,H0130,Resource044,E0130,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q007,H0166,Resource056,E0166,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q007,H0223,Resource075,E0223,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q007,H0259,Resource087,E0259,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q007,H0322,Resource108,E0322,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q007,H0394,Resource132,E0394,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q008,H0001,Resource001,E0001,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q008,H0002,Resource001,E0002,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q008,H0003,Resource001,E0003,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q008,H0010,Resource004,E0010,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q008,H0011,Resource004,E0011,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q008,H0012,Resource004,E0012,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q008,H0019,Resource007,E0019,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q008,H0020,Resource007,E0020,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q008,H0021,Resource007,E0021,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q008,H0028,Resource010,E0028,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q008,H0029,Resource010,E0029,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q008,H0030,Resource010,E0030,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q008,H0037,Resource013,E0037,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q008,H0038,Resource013,E0038,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q008,H0039,Resource013,E0039,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q008,H0004,Resource002,E0004,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q008,H0005,Resource002,E0005,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q008,H0013,Resource005,E0013,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q008,H0014,Resource005,E0014,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q008,H0025,Resource009,E0025,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q008,H0026,Resource009,E0026,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q008,H0034,Resource012,E0034,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q008,H0035,Resource012,E0035,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q008,H0043,Resource015,E0043,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q008,H0044,Resource015,E0044,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q008,H0007,Resource003,E0007,1,partially_relevant,metadata_partial_match,domain;goal,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q008,H0016,Resource006,E0016,1,partially_relevant,metadata_partial_match,domain,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q008,H0022,Resource008,E0022,1,partially_relevant,metadata_partial_match,domain,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q008,H0031,Resource011,E0031,1,partially_relevant,metadata_partial_match,domain;goal,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q008,H0040,Resource014,E0040,1,partially_relevant,metadata_partial_match,domain;goal,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q008,H0064,Resource022,E0064,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q008,H0079,Resource027,E0079,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q008,H0097,Resource033,E0097,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q008,H0130,Resource044,E0130,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q008,H0151,Resource051,E0151,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q008,H0271,Resource091,E0271,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q008,H0382,Resource128,E0382,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q008,H0463,Resource155,E0463,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q009,H0004,Resource002,E0004,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q009,H0005,Resource002,E0005,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q009,H0006,Resource002,E0006,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q009,H0013,Resource005,E0013,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q009,H0014,Resource005,E0014,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q009,H0015,Resource005,E0015,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q009,H0022,Resource008,E0022,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q009,H0023,Resource008,E0023,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q009,H0024,Resource008,E0024,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q009,H0031,Resource011,E0031,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q009,H0032,Resource011,E0032,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q009,H0033,Resource011,E0033,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q009,H0040,Resource014,E0040,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q009,H0041,Resource014,E0041,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q009,H0042,Resource014,E0042,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q009,H0007,Resource003,E0007,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q009,H0008,Resource003,E0008,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q009,H0016,Resource006,E0016,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q009,H0017,Resource006,E0017,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q009,H0028,Resource010,E0028,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q009,H0029,Resource010,E0029,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q009,H0037,Resource013,E0037,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q009,H0038,Resource013,E0038,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q009,H0001,Resource001,E0001,1,partially_relevant,metadata_partial_match,domain;goal,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q009,H0010,Resource004,E0010,1,partially_relevant,metadata_partial_match,domain;goal,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q009,H0019,Resource007,E0019,1,partially_relevant,metadata_partial_match,domain,Hyperedge shares some metadata with the question but is not a primary expected answer.
